id,match_id,player_color,player_name,opponent_name,result,status,player_rating,opponent_rating,rating_difference,variant,speed,perf,clock_time_control,clock_increment,time_control_with_increment,source,division_middle,opening_eval,division_end,middlegame_eval,created_at,last_move_at,time_spent_playing,opening_eco,opening_name,normalized_opening_name,opening_ply,player_rating_diff,player_final_clock,player_avg_time_per_move,player_inaccuracy,player_mistake,player_blunder,player_accuracy,opponent_rating_diff,opponent_final_clock,opponent_avg_time_per_move,opponent_inaccuracy,opponent_mistake,opponent_blunder,opponent_accuracy,half_moves,full_moves,moves,clocks
13348,DcqHaejF,black,Drac25,Oirali,loss,mate,978,962,16,standard,blitz,blitz,300,0,5+0,lichess.org,28.0,5.77,,,04/07/25 21:29,2025-07-05 00:32:46.756+00,170.968,C50,Italian Game: Anti-Fried Liver Defense,Italian Game,6,-6,17364,9.03,,,,,8,26620,2.26,,,,,31,16,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 e5 Nh5 Qd5 Qe7 e6 Nf6 Qd4 dxe6 O-O Bd7 Re1 O-O-O Nc3 c6 Qxa7 Kc7 Bf4+ Kc8 Qb8#,"{30003,30003,29907,29827,29843,29651,29523,29275,29523,29187,29443,27387,29267,26451,29147,24187,28691,23075,27683,22459,27395,21475,27227,21099,27083,20275,26939,17715,26731,17364,26620}"
13366,oN36VqHj,black,Drac25,Darksnaf,win,resign,1020,1115,-95,standard,blitz,blitz,180,2,3+2,lichess.org,15.0,-0.51,,,03/07/25 19:38,2025-07-03 22:39:22.842+00,63.394,C46,Three Knights Opening,Three Knights Opening,6,7,16461,1.71,,,,,-7,11189,6.81,,,,,20,10,e4 e5 Nf3 Nc6 Nc3 Bb4 g3 Bxc3 bxc3 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Bg4 Be2 Nf6 Ba3 Nxe4,"{18003,18003,18139,17939,18275,17475,17635,17491,17659,17467,17635,17315,17707,17451,17907,17347,17875,17395,17555,16461,11189}"
12932,x8lOoYOe,black,Drac25,TheReignHR,win,mate,948,932,16,standard,blitz,blitz,300,0,5+0,lichess.org,21.0,-3.08,,,30/07/25 02:01,2025-07-30 05:07:36.217+00,387.51,C44,Scotch Game: Haxo Gambit,Scotch Game,8,6,15339,9.16,,,,,-20,7394,14.13,,,,,34,17,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 c3 Qf6 Bg5 Qg6 Qd2 Qxe4+ Be2 f6 cxd4 Nxd4 Nxd4 Bxd4 Nc3 Qxg2 O-O-O Bxc3 Qe3+ Be5 Rhg1 Qc6+ Kb1 d6 Bf3 Qb5 Be2 Qxb2#,"{30003,30003,29555,29907,29347,29643,29187,28803,28907,27939,27579,27539,25355,26083,24275,24339,21995,23411,20707,23019,19051,22083,18835,21499,17395,20467,16899,20019,15635,15891,8011,15619,7394,15339}"
13367,RQWxHX9k,white,Drac25,enaero_v2,win,mate,1016,900,116,standard,blitz,blitz,180,2,3+2,lichess.org,,,,,03/07/25 19:37,2025-07-03 22:38:02.023+00,49.998,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,4,17768,0.47,,,,,-6,15939,5.16,,,,,11,6,e4 e5 Qh5 Nc6 Bc4 Nh6 d3 d6 Bxh6 gxh6 Qxf7#,"{18003,18003,18139,17883,18179,17819,17915,16907,17899,15939,17768}"
13400,UXng3xQX,black,Drac25,TRADG,loss,mate,970,956,14,standard,blitz,blitz,300,0,5+0,lichess.org,16.0,-1.18,,,01/07/25 21:34,2025-07-02 00:38:08.814+00,199.517,A00,Van Geet Opening,Van Geet Opening,1,-6,20104,7.61,,,,,6,22129,5.62,,,,,29,15,Nc3 Nc6 e4 Nf6 Bb5 e5 Bxc6 bxc6 d4 Bb4 dxe5 Nxe4 Bd2 Qh4 Nxe4 Qxe4+ Qe2 Bxd2+ Kxd2 Qxg2 Nf3 O-O Rhg1 Qh3 Ng5 Qf5 Qh5 g6 Qxh7#,"{30003,30003,29707,29851,29539,29587,29363,28755,29251,27947,28899,27819,28275,26795,26675,26371,25755,25603,25363,25147,25011,24691,24259,24003,23611,22683,22747,20104,22129}"
12466,Wn8z4pM4,white,Drac25,Gorec09rus,win,resign,1017,922,95,standard,blitz,blitz,180,2,3+2,lichess.org,19.0,0.0,33.0,,29/09/25 20:41,2025-09-29 23:45:38.718+00,222.353,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",King's Pawn Game,4,4,14031,2.21,,,,,-4,8293,5.39,,,,,37,19,e4 e5 Qh5 Nf6 Qxe5+ Be7 Nc3 d6 Qg3 Nc6 Qxg7 Rf8 d3 Be6 Bg5 Ne5 Be2 c6 Nf3 Nxf3+ Bxf3 Bg4 Bxg4 Nxg4 Bxe7 Qxe7 Qxg4 Rh8 O-O-O h5 Qg7 Qf8 Qxf8+ Rxf8 f4 O-O-O h3,"{18003,18003,18115,18027,18147,18003,17875,17955,17867,17459,17907,16579,17491,15763,17427,15187,16019,12835,14859,12707,14899,12163,14723,12275,14739,11635,14803,9395,14739,9475,14595,8987,14611,9083,14147,9147,14031,8293}"
12467,xIZ6yKgv,black,Drac25,Gorec09rus,loss,resign,1024,915,109,standard,blitz,blitz,180,2,3+2,lichess.org,25.0,7.43,,,29/09/25 20:39,2025-09-29 23:41:36.008+00,135.301,B01,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,4,-7,12060,3.5,,,,,7,16843,0.68,,,,,35,18,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Qd5 Nxd5 Be6 Nf4 g5 Nxe6 fxe6 Nf3 Nf6 Nd4 e5 Nb5 Na6 b3 c6 Nc3 e6 Bxa6 bxa6 Bb2 e4 O-O Bd6 Ne2 Rd8 Bxf6 e3 fxe3,"{18003,18003,18051,18059,17947,17907,17899,17563,17987,17323,18027,16107,18059,16211,18115,16403,18227,16427,18267,15747,17467,15795,17475,15363,17611,15419,17811,14739,17883,14347,17299,14283,17123,13795,16843,12060}"
12468,mktsK2mG,white,Drac25,Gorec09rus,win,resign,1020,919,101,standard,blitz,blitz,180,2,3+2,lichess.org,11.0,7.53,,,29/09/25 20:38,2025-09-29 23:39:08.906+00,52.878,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,4,17619,0.64,,,,,-4,15525,4.96,,,,,12,6,e4 e5 Qh5 g6 Qxe5+ Be7 Qxh8 d6 Qxg8+ Kd7 Qxd8+ Bxd8,"{18003,18003,18123,17963,18187,17795,18243,15379,18163,15323,18107,15525,17619}"
12470,yDPXcV7h,white,Drac25,unbecomingduck,loss,resign,1022,1054,-32,standard,blitz,blitz,180,2,3+2,lichess.org,28.0,3.07,50.0,,29/09/25 20:26,2025-09-29 23:32:56.564+00,373.316,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",King's Pawn Game,4,-5,4239,3.72,,,,,5,12256,1.6,,,,,74,37,e4 e5 Qh5 Nf6 Qxe5+ Be7 Bc4 d5 exd5 O-O Nc3 Re8 Qg3 Bd6+ Qe3 Ng4 Qxe8+ Qxe8+ Nge2 Bf5 d3 c6 O-O cxd5 Bxd5 Bb4 Bxb7 Qe5 Re1 Qxh2+ Kf1 Qh1+ Ng1 Nh2+ Ke2 Bg4+ Nf3 Bxf3+ gxf3 Qxf3+ Kd2 Qxb7 a3 Nf3+ Kd1 Nxe1 Bd2 Qf3+ Kxe1 Bxc3 bxc3 Nc6 Kf1 Qh3+ Kg1 Qg4+ Kf1 Re8 Re1 Qh3+ Kg1 Rxe1+ Bxe1 Qg4+ Kf1 Qd1 d4 Qxc2 d5 Qd3+ Kg2 Qxd5+ f3 Ne5,"{18003,18003,18107,18203,18003,18139,17515,17899,17523,17275,16667,16803,16203,16851,15187,16251,14627,16451,14243,15387,13835,15307,13363,15179,13027,14995,12803,14403,12139,14275,12163,14395,12227,14379,11995,14451,12067,14139,11939,14339,11755,14107,9067,13947,8275,13347,7163,13219,7091,13123,6563,13027,6187,13011,5875,12851,5923,12323,5859,12443,5803,12427,5867,12355,5827,12443,4523,12131,4507,12283,4275,12411,4299,12256,4239}"
12471,DmuNF8Tu,black,Drac25,aizen1219,loss,outoftime,1027,1087,-60,standard,blitz,blitz,180,2,3+2,lichess.org,17.0,0.89,45.0,,29/09/25 20:18,2025-09-29 23:26:04.49+00,471.493,C46,Three Knights Opening,Three Knights Opening,6,-5,0,5.81,,,,,4,2361,5.05,,,,,63,32,e4 e5 Nf3 Nc6 Nc3 Bb4 Bc4 Bxc3 dxc3 Nf6 O-O Nxe4 Bxf7+ Kxf7 Qd5+ Kf8 Qxe4 h6 Nh4 d5 Ng6+ Kg8 Qf3 Rh7 Qd3 e4 Qd4 Bf5 Ne5 Nxd4 cxd4 Qe8 f4 b6 Bd2 c5 dxc5 bxc5 b4 c4 b5 Rc8 Nc6 Rxc6 bxc6 Qxc6 c3 Qc5+ Kh1 d4 Rfe1 e3 Bc1 dxc3 Bxe3 Qd5 Rad1 Qc6 Bd4 Kf7 Bxc3 Kg6 Re5,"{18003,18003,18155,18011,18307,18099,18235,18163,18243,18027,17811,17587,17139,16019,17083,13371,16971,12627,15803,11027,12459,10531,10579,8667,8563,7563,8299,7403,7779,6083,7539,5171,7379,3827,6835,3275,6603,3339,6411,3331,5819,3355,5075,2659,5131,2763,4883,2403,5011,2395,3643,2259,3019,1747,3011,1235,3011,1083,2763,950,2755,821,2361,0}"
12472,Ko2HNCdh,white,Drac25,aizen1219,loss,resign,1032,1082,-50,standard,blitz,blitz,180,2,3+2,lichess.org,,3.5,,,29/09/25 20:14,2025-09-29 23:17:48.193+00,226.79,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,-5,9254,6.73,,,,,5,9009,7.5,,,,,26,13,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 Bc5 h3 O-O d3 Ne7 b4 Bxf2+ Qxf2 d5 Bb3 dxe4 Bg5 Nfd5 c4 Nf4 g3 Nxd3+,"{18003,18003,18099,18067,18227,16267,16859,16099,16931,16131,16803,15643,16643,14435,16043,12723,15939,12011,14075,11555,14027,9915,12187,9659,10763,9009,9254}"
12473,kgJOKJwZ,white,Drac25,burakhoca23,loss,outoftime,1038,1014,24,standard,blitz,blitz,180,2,3+2,lichess.org,27.0,-6.24,46.0,,29/09/25 19:52,2025-09-29 23:00:15.173+00,454.683,B10,Caro-Kann Defense: Hillbilly Attack,Caro-Kann Defense,3,-6,0,4.87,,,,,7,8830,2.55,,,,,74,37,e4 c6 Bc4 d5 exd5 cxd5 Bb5+ Bd7 Bxd7+ Nxd7 Nf3 e6 Nd4 Ngf6 Nc3 Bc5 Ndb5 a6 Na3 O-O d4 Bb4 Bg5 h6 Bh4 Rc8 Qd3 Qa5 O-O Bxc3 bxc3 Rxc3 Qd2 Ne4 Qe1 Qxa3 f3 Nef6 Rb1 b5 Rb3 Rxb3 axb3 Rc8 Qc1 Qxc1 Rxc1 Nh5 g4 g5 Bf2 Nf4 Be3 f6 Kf2 Nh3+ Kg3 Nf4 Bxf4 gxf4+ Kxf4 e5+ Kf5 Kg7 dxe5 fxe5 h4 d4 g5 Rf8+ Ke6 Nc5+ Kxe5 hxg5,"{18003,18003,17507,17963,17347,18163,17435,18083,15195,17995,15043,18107,15019,18099,14867,18027,13243,17979,12771,17883,12419,17731,11931,17547,11883,15835,11515,15299,10627,14307,9235,14219,7371,13651,6683,12875,6107,12003,5603,11667,5571,11523,5443,10923,4155,10579,4203,10547,3507,10523,3187,10491,2155,9755,2035,9763,1883,9867,1899,10067,2019,10171,1979,10107,2067,9539,1523,9267,623,9227,559,8771,220,8830,0}"
12474,O218wCJh,black,Drac25,burakhoca23,loss,mate,1044,1008,36,standard,blitz,blitz,180,2,3+2,lichess.org,13.0,0.86,,,29/09/25 19:46,2025-09-29 22:52:11.636+00,314.654,D02,Queen's Pawn Game: Anti-Torre,Queen's Pawn Game,4,-6,6695,8.7,,,,,6,7957,7.18,,,,,29,15,Nf3 d5 d4 Bg4 e3 Nf6 h3 Bh5 c4 Ne4 Bd3 f5 g4 fxg4 hxg4 Bxg4 cxd5 Nf6 Nc3 h5 Bd2 Nxd5 Qa4+ c6 Ne5 b5 Qc2 Nd7 Bg6#,"{18003,18003,17923,18075,16763,17947,16859,17419,16123,15899,15099,13763,13843,13595,12739,13571,12827,12443,11195,12483,11043,10203,10491,9555,9555,8267,8539,6695,7957}"
12475,nsA31TQ2,black,Drac25,jbn0604,win,resign,1040,967,73,standard,blitz,blitz,180,2,3+2,lichess.org,18.0,-0.35,,,29/09/25 19:40,2025-09-29 22:46:27.19+00,334.788,C25,Vienna Game: Max Lange Defense,Vienna Game,4,4,7288,4.66,,,,,-6,5950,5.02,,,,,48,24,e4 e5 Nc3 Nc6 Bc4 Bb4 d3 Bxc3+ bxc3 d6 Nf3 Nf6 O-O Bg4 Bg5 h6 Bh4 g5 Bg3 Nd7 h3 Bh5 Bh2 g4 hxg4 Bxg4 Qd2 Qf6 Rab1 Bxf3 gxf3 Rg8+ Bg3 O-O-O d4 Qxf3 dxe5 Ndxe5 Be2 Qxe4 Rbe1 h5 Bf3 Nxf3+ Kg2 Nh4+ Kh3 Qg4+,"{18003,18003,18139,18123,18115,18219,17691,18267,17795,17947,17883,18019,17891,18051,17843,17603,17915,17611,17947,15963,17787,15531,16995,14467,15907,14427,13643,14243,12043,14291,11771,13547,11203,13211,10275,12091,9499,11835,9147,10891,8659,8147,7667,8155,6779,7387,6395,7288,5950}"
12476,1SA2R32b,white,Drac25,saglave,win,resign,1036,897,139,standard,blitz,blitz,180,2,3+2,lichess.org,18.0,-0.55,43.0,,29/09/25 19:31,2025-09-29 22:39:58.968+00,493.288,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,4,1893,3.22,,,,,-4,7553,2.09,,,,,101,51,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Qe7 c3 d6 h3 Nf6 d3 Be6 Bg5 Bxc4 dxc4 Bg7 Nd2 O-O-O b4 a6 Ne2 h6 Bxf6 Bxf6 c5 dxc5 b5 Na5 bxa6 b6 a7 Kb7 Nb3 Nxb3 axb3 Ra8 O-O Rxa7 Ra4 Rxa4 bxa4 Bg5 Ra1 Ra8 c4 Qd7 Qc3 f6 a5 Bd2 Rd1 Bxc3 Rxd7 Rxa5 Nxc3 Ra1+ Kh2 Kc6 Rh7 h5 Rg7 g5 Rh7 h4 Rf7 Ra3 Nd5 g4 hxg4 Ra4 Rxf6+ Kb7 Rh6 Rxc4 Ne3 Rxe4 Rxh4 c4 f3 Rd4 Nxc4 Rxc4 Kg3 e4 g5 e3 Re4 Rxe4 fxe4 e2 Kf2 e1=Q+ Kxe1 Kc6 g6 Kd7 g7 Ke7 g8=Q,"{18003,18003,18051,18019,18155,18099,18251,16627,18003,16379,17739,16451,17603,16243,17555,16099,17571,15331,14875,14203,12283,13475,11227,13563,10923,13643,10451,13555,8979,12739,8403,12755,7827,12763,7123,11283,7115,11419,6291,10675,5411,10475,5475,9811,4851,9819,3411,8931,3307,8883,3275,8475,2667,8507,2715,8643,2387,8723,2515,8539,2539,8611,2571,8587,2491,8675,2483,8555,2331,7467,2323,7379,2387,7395,1443,7307,1459,7419,1411,7347,1331,6923,1251,7003,1139,7051,1267,7155,1235,7131,1307,7251,1443,7139,1563,7339,1675,7539,1819,7739,1893,7553}"
12477,JbACPP5J,white,Drac25,saglave,win,mate,1032,900,132,standard,blitz,blitz,180,2,3+2,lichess.org,,,,,29/09/25 19:31,2025-09-29 22:31:30.949+00,25.33,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,4,17436,1.89,,,,,-3,17404,3.0,,,,,7,4,e4 e5 Qh5 Nc6 Bc4 Nf6 Qxf7#,"{18003,18003,18107,17739,18195,17404,17436}"
12478,F4n8YZpL,black,Drac25,EpicDeath,win,resign,1025,1126,-101,standard,blitz,blitz,180,2,3+2,lichess.org,22.0,0.85,39.0,,28/09/25 17:31,2025-09-28 20:34:41.634+00,212.981,D01,Rapport-Jobava System,Rapport-Jobava System,6,7,10520,3.4,,,,,-8,12977,2.19,,,,,46,23,d4 d5 Nc3 Nf6 Bf4 e6 e3 Bb4 Qd2 c6 a3 Ba5 b4 Ne4 Qd3 Nxc3 Qxc3 Bb6 a4 Bc7 Bxc7 Qxc7 Bd3 Nd7 Nf3 Nf6 O-O Ne4 Bxe4 dxe4 Nd2 f5 Nxe4 fxe4 b5 O-O bxc6 Qxc6 Qxc6 bxc6 c4 Ba6 Rac1 Rae8 c5 Bxf1,"{18003,18003,18203,17971,18339,16539,17179,16627,17011,16395,17107,15355,16099,15259,15595,13787,15467,13779,15491,13667,15563,13731,15419,13171,15467,13051,15539,12955,15531,13043,15643,12835,15651,12843,15675,12251,15123,11931,15123,11963,15267,11035,14515,10491,14563,10520,12977}"
12480,8tJqmjpi,black,Drac25,GunnerVzla,loss,outoftime,1025,1021,4,standard,blitz,blitz,180,2,3+2,lichess.org,17.0,-0.24,,,28/09/25 17:22,2025-09-28 20:30:11.319+00,460.0,C48,"Four Knights Game: Spanish Variation, Classical Variation",Four Knights Game,8,-6,0,7.5,,,,,6,1153,7.02,,,,,49,25,e4 e5 Nf3 Nc6 Bb5 Bc5 Nc3 Nf6 d3 Qe7 Bg5 h6 Bh4 g5 Bg3 Qe6 b3 Nd4 Nxd4 exd4 Nd5 Nxd5 O-O Nc3 Qf3 Nxb5 Rfe1 Nc3 Bxc7 Bd6 Ba5 Nb5 c4 Nc3 g3 Qe5 a4 b6 Bxc3 dxc3 Rac1 Bb4 Red1 f6 Rc2 O-O Rdc1 Kg7 h4,"{18003,18003,18139,18067,18251,17947,18219,18019,18331,16771,18331,16643,18475,16547,18587,15187,16611,14243,16595,14171,16323,10091,16259,9667,13107,8795,12371,7115,12059,6635,11947,5411,10483,4851,4843,3723,2251,2291,2107,2267,2235,2291,1875,1547,1843,1139,1923,699,1153,0}"
12481,KEiXxPxK,white,Drac25,GermChess65,loss,outoftime,1030,1061,-31,standard,blitz,blitz,180,2,3+2,lichess.org,25.0,1.41,,,28/09/25 16:38,2025-09-28 19:46:10.117+00,433.194,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",King's Pawn Game,4,-5,0,7.83,,,,,5,3233,6.71,,,,,46,23,e4 e5 Qh5 Nf6 Qxe5+ Be7 d3 Nc6 Qg3 g6 Bh6 d5 e5 Nh5 Qe3 f6 d4 fxe5 Bb5 Bf6 dxe5 d4 Qe4 Kf7 g4 Bxe5 Bxc6 bxc6 Qxe5 Nf6 Qc5 Qe8+ Ne2 Bxg4 Qc4+ Nd5 Qd3 Qe6 Nd2 Rae8 f3 Bf5 Qc4 g5 Ne4 Qxh6,"{18003,18003,18115,18075,18099,18219,17563,18323,17475,17731,17267,17715,16907,17187,14099,14243,10843,13835,10603,12795,10235,11987,9339,11547,7011,10075,6595,10171,5819,10243,3451,9491,2331,9099,2059,7699,1299,7347,1187,5859,901,5667,601,4443,655,3233,0}"
12482,NOlvekUj,white,Drac25,R3lay,win,resign,1023,1097,-74,standard,blitz,blitz,180,2,3+2,lichess.org,,0.15,,,28/09/25 16:36,2025-09-28 19:38:35.645+00,112.912,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,7,16204,2.0,,,,,-7,12353,7.06,,,,,18,9,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 Bc5 h3 O-O d3 d6 Bg5 d5 exd5 Ne7,"{18003,18003,18115,17971,18235,17715,18339,17875,18371,17691,18075,17739,18075,17555,16611,14803,16507,12353,16204}"
12483,KkXCKdaH,black,Drac25,Loupi57450,loss,outoftime,1028,1057,-29,standard,blitz,blitz,180,2,3+2,lichess.org,18.0,1.83,,,28/09/25 16:28,2025-09-28 19:36:01.521+00,459.037,C25,Vienna Game,Vienna Game,3,-5,0,6.67,,,,,5,3507,5.37,,,,,55,28,e4 e5 Nc3 Bb4 Nf3 Bxc3 dxc3 d6 c4 Bg4 Be2 Nf6 h3 Bh5 Ng5 h6 Bxh5 hxg5 Be2 Nxe4 f3 Ng3 Rh2 Nc6 Kf2 Nf5 Bd3 Qf6 Bxf5 Qxf5 g4 Qf6 a3 O-O-O Qd5 Nd4 Be3 c6 Qe4 d5 cxd5 cxd5 Qd3 Qxf3+ Ke1 Qg3+ Rf2 Nf3+ Ke2 Ng1+ Kd2 Nf3+ Kc3 d4+ Kb3,"{18003,18003,18131,17883,18195,17955,18259,17763,18299,17835,18315,17371,18411,15875,18339,15075,18219,14075,17659,13595,16723,13363,15659,12995,15531,12115,14755,9779,14155,9739,14163,9155,13051,6915,11867,5883,9995,5219,8099,3027,7907,3075,6883,2875,5971,1987,5283,1435,4459,723,4131,460,3803,241,3507,0}"
12484,qOqcyvQj,white,Drac25,Marquise_de_Sade,win,timeout,1023,1003,20,standard,blitz,blitz,180,2,3+2,lichess.org,,,,,28/09/25 16:26,2025-09-28 19:27:15.255+00,27.063,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,5,17849,0.31,,,,,-5,11845,12.32,,,,,11,6,e4 e5 Qh5 g6 Qxe5+ Ne7 Qxh8 f6 Qxh7 c5 Bc4,"{18003,18003,18139,18059,18203,18219,18219,18123,18139,18011,17849,11845}"
12485,7MMUEQWS,white,Drac25,klodo,win,timeout,1017,1009,8,standard,blitz,blitz,180,2,3+2,lichess.org,,-0.13,,,28/09/25 16:23,2025-09-28 19:26:16.944+00,142.886,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,6,13709,3.58,,,,,-5,11043,5.8,,,,,25,13,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 a6 d3 b5 Bd5 Nxd5 exd5 Ne7 d6 Nf5 Qxa8 Nxd6 Nf3 Bb7 Qa7 Nf5 Nxe5,"{18003,18003,18131,17547,18187,17691,18227,17851,18283,17795,18347,17907,18435,17923,18427,17971,18347,16715,18187,15907,16115,15947,16027,13555,13709,11043}"
12486,R6UL8CQy,white,Drac25,nsanver,loss,outoftime,1023,1025,-2,standard,blitz,blitz,180,2,3+2,lichess.org,19.0,-0.11,38.0,,28/09/25 16:16,2025-09-28 19:23:19.118+00,380.429,C24,Bishop's Opening: Vienna Hybrid,Bishop's Opening,7,-6,0,9.0,,,,,5,7409,5.58,,,,,40,20,e4 Nc6 Bc4 Nf6 Nc3 e5 d3 Bc5 Bg5 d6 Nd5 h6 Bxf6 gxf6 h3 Be6 Qf3 Bxd5 Bxd5 Nd4 Qh5 Rf8 O-O-O c6 Bc4 b5 Bb3 a5 a4 Nxb3+ cxb3 Bxf2 Nf3 Be3+ Kc2 Bd4 Nxd4 exd4 Rhe1 Rb8,"{18003,18003,17987,17699,17739,17595,17435,17555,16883,17211,15507,16555,15435,16531,14939,16555,14547,16331,14435,16339,13899,15795,12459,14547,11819,14403,10291,14131,7787,12371,7683,11155,7195,10467,6611,8979,1363,9067,1182,7409,0}"
12487,IE8VVvYC,black,Drac25,nsanver,win,mate,1017,1031,-14,standard,blitz,blitz,180,2,3+2,lichess.org,20.0,-1.44,33.0,,28/09/25 16:07,2025-09-28 19:16:50.762+00,542.608,A04,Zukertort Opening: Black Mustang Defense,Zukertort Opening,2,6,1633,3.56,,,,,-6,1715,3.54,,,,,94,47,Nf3 Nc6 Nc3 d5 d4 Bg4 Bf4 Bxf3 exf3 e6 Nb5 Bd6 Qd2 a6 Nc3 Nf6 Bg5 h6 Bxf6 Qxf6 O-O-O e5 Nxd5 Qg5 Nxc7+ Bxc7 d5 e4 dxc6 Bf4 cxb7 Bxd2+ Rxd2 Rb8 Bxa6 O-O h4 Qxg2 Re1 exf3 Re7 Qg1+ Rd1 Qxf2 b3 Qxh4 Red7 f2 Rc7 Qh3 Rc8 Rxb7 Bxb7 Rxc8 Bxc8 Qxc8 Rf1 Qf5 Kd2 Qf3 a4 h5 a5 h4 a6 h3 a7 h2 a8=Q+ Qxa8 Rxf2 h1=Q Re2 Qhg2 Ke1 Qxe2+ Kxe2 g5 Kf2 f5 Kg3 Qe4 c4 f4+ Kg4 f3+ Kxg5 f2 c5 f1=R b4 Qg2+ Kh6 Rh1#,"{18003,18003,17707,17955,17803,17963,17715,17659,17787,16803,17827,16075,17739,15027,15915,14627,15715,10803,15771,10595,15651,9771,15043,9627,14811,9563,13787,8171,13147,8219,11179,8179,11235,7995,11131,7907,10179,7555,9427,5475,8403,4667,8347,4643,8315,4579,7603,3619,7115,2851,3723,2531,3523,2491,3483,1971,3451,1875,3315,1779,2955,1555,2867,1691,2939,1467,2515,1435,1947,1331,1843,1355,1779,1387,1867,1379,1987,1347,1987,1371,1915,1499,1883,1595,1899,1643,1947,1747,2035,1707,2075,1771,1715,1633}"
12488,DpLTZcCj,white,Drac25,FERCHESSS,win,outoftime,1012,967,45,standard,blitz,blitz,180,2,3+2,lichess.org,17.0,1.18,40.0,,28/09/25 15:57,2025-09-28 19:07:04.459+00,555.356,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,5,731,3.93,5.0,1.0,5.0,67.0,-5,0,4.09,6.0,2.0,3.0,78.0,89,45,e4 e5 Qh5 Qf6 Bc4 g6 Qf3 Qxf3 Nxf3 Nf6 Nxe5 Nxe4 d3 d6 Nxg6 hxg6 dxe4 Nd7 Nc3 Ne5 b3 Be6 Nd5 Nxc4 Nxc7+ Kd8 Nxa8 Bh6 O-O d5 f4 dxe4 bxc4 Bxc4 Rd1+ Kc8 g3 Kb8 Nb6 axb6 a4 Ka7 Rb1 Bg7 Rd5 Bxd5 Rb5 Bc4 Rb4 Be6 Rxe4 Rd8 Kf2 Bd4+ Be3 Bxe3+ Kxe3 Rc8 c4 Ka6 Kf3 Ka5 g4 Kxa4 c5+ Kb5 cxb6 Kxb6 f5 Rc3+ Kf4 gxf5 gxf5 Bc8 Re7 f6 Rf7 Rc4+ Ke3 Rc3+ Kd4 Rh3 Rxf6+ Ka7 Rf8 Bd7 f6 Rxh2 Ke5,"{18003,18003,18091,17611,18067,17355,18115,17275,18147,17123,18139,17107,17755,16579,17147,16475,17179,15779,16915,15443,16091,15075,15483,14939,15411,14227,13923,13779,13387,12043,12571,11083,12595,10747,11691,10051,11099,9435,8923,9315,9019,8915,8651,8659,8043,8587,5283,7787,4851,7155,4611,6675,4307,5947,4315,5803,4275,5467,4211,5203,2051,4683,1243,4651,981,4099,1043,3683,1155,3355,1011,3219,1019,2723,933,2555,886,2203,780,1747,839,1675,683,1547,607,1299,619,1211,731,0}"
12489,KzilCu4C,black,Drac25,Thou2001,loss,mate,1018,1005,13,standard,blitz,blitz,180,2,3+2,lichess.org,20.0,-2.75,43.0,,28/09/25 15:52,2025-09-28 18:57:28.077+00,296.593,C50,Italian Game: Giuoco Piano,Italian Game,6,-6,3617,7.19,,,,,6,13057,2.36,,,,,43,22,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O d6 d4 exd4 Bf4 Bg4 h3 Bh5 c3 Nf6 cxd4 Bxd4 g4 Bxb2 gxh5 Nxe4 Nbd2 Bxa1 Nxe4 Be5 Bxe5 Nxe5 Nxe5 dxe5 Qb3 O-O Kh1 Kh8 Rg1 h6 Qg3 g6 hxg6 Rg8 g7+ Rxg7 Qxg7#,"{18003,18003,18099,18147,18211,18267,18227,18187,18155,17715,17835,17739,17843,17259,17523,16915,17491,16979,17203,16811,17107,15075,16971,14963,17035,14195,16387,11523,15795,11603,15523,10403,15419,9731,15443,8131,14875,4091,13667,3747,13235,3617,13057}"
